ID,i
ISIC_0012227_segmentation,3
ISIC_0000154_segmentation,41
ISIC_0013601_segmentation,30
ISIC_0000018_segmentation,49
ISIC_0000365_segmentation,3
ISIC_0011208_segmentation,25
ISIC_0000235_segmentation,3
ISIC_0009947_segmentation,3
ISIC_0012715_segmentation,9
ISIC_0011330_segmentation,17
ISIC_0000329_segmentation,3
ISIC_0014526_segmentation,27
ISIC_0012907_segmentation,10
ISIC_0000543_segmentation,27
ISIC_0003051_segmentation,35
ISIC_0011079_segmentation,46
ISIC_0013517_segmentation,12
ISIC_0014264_segmentation,45
ISIC_0000523_segmentation,30
ISIC_0000491_segmentation,42
ISIC_0015182_segmentation,64
ISIC_0012880_segmentation,95
ISIC_0014576_segmentation,34
ISIC_0013984_segmentation,34
ISIC_0013942_segmentation,3
ISIC_0000137_segmentation,46
ISIC_0014088_segmentation,47
ISIC_0010105_segmentation,3
ISIC_0010466_segmentation,18
ISIC_0000478_segmentation,66
ISIC_0013918_segmentation,31
ISIC_0014929_segmentation,33
ISIC_0012274_segmentation,32
ISIC_0007557_segmentation,5
ISIC_0000419_segmentation,74
ISIC_0013806_segmentation,24
ISIC_0013027_segmentation,13
ISIC_0012939_segmentation,10
ISIC_0008879_segmentation,3
ISIC_0012930_segmentation,28
ISIC_0014595_segmentation,32
ISIC_0000196_segmentation,61
ISIC_0000020_segmentation,45
ISIC_0012494_segmentation,3
ISIC_0011398_segmentation,5
ISIC_0013403_segmentation,27
ISIC_0013995_segmentation,28
ISIC_0011101_segmentation,4
ISIC_0013783_segmentation,11
ISIC_0010589_segmentation,6
ISIC_0012998_segmentation,6
ISIC_0013737_segmentation,10
ISIC_0010081_segmentation,4
ISIC_0015044_segmentation,22
ISIC_0014785_segmentation,72
ISIC_0011382_segmentation,27
ISIC_0000544_segmentation,33
ISIC_0013841_segmentation,12
ISIC_0009982_segmentation,4
ISIC_0000052_segmentation,72
ISIC_0013000_segmentation,3
ISIC_0014951_segmentation,80
ISIC_0009430_segmentation,6
ISIC_0000050_segmentation,3
ISIC_0000000_segmentation,35
ISIC_0000539_segmentation,54
ISIC_0012512_segmentation,7
ISIC_0013031_segmentation,6
ISIC_0000179_segmentation,63
ISIC_0005787_segmentation,3
ISIC_0014730_segmentation,16
ISIC_0014525_segmentation,10
ISIC_0014516_segmentation,38
ISIC_0008528_segmentation,57
ISIC_0013198_segmentation,9
ISIC_0010326_segmentation,7
ISIC_0010089_segmentation,13
ISIC_0000384_segmentation,61
ISIC_0000021_segmentation,54
ISIC_0010102_segmentation,3
ISIC_0000412_segmentation,13
ISIC_0013778_segmentation,60
ISIC_0014911_segmentation,5
ISIC_0000191_segmentation,4
ISIC_0012397_segmentation,32
ISIC_0000022_segmentation,8
ISIC_0014327_segmentation,7
ISIC_0009991_segmentation,28
ISIC_0002488_segmentation,22
ISIC_0000016_segmentation,24
ISIC_0014458_segmentation,22
ISIC_0000038_segmentation,48
ISIC_0015284_segmentation,6
ISIC_0002885_segmentation,19
ISIC_0013236_segmentation,79
ISIC_0014923_segmentation,42
ISIC_0000261_segmentation,13
ISIC_0012473_segmentation,9
ISIC_0010014_segmentation,6
ISIC_0008626_segmentation,85
ISIC_0012693_segmentation,33
ISIC_0000415_segmentation,123
ISIC_0000421_segmentation,101
ISIC_0014273_segmentation,41
ISIC_0007322_segmentation,9
ISIC_0010599_segmentation,51
ISIC_0013625_segmentation,24
ISIC_0009998_segmentation,3
ISIC_0010187_segmentation,40
ISIC_0011177_segmentation,43
ISIC_0014127_segmentation,46
ISIC_0012940_segmentation,6
ISIC_0011135_segmentation,32
ISIC_0012363_segmentation,156
ISIC_0000509_segmentation,34
ISIC_0011315_segmentation,4
ISIC_0010585_segmentation,11
ISIC_0013334_segmentation,13
ISIC_0001128_segmentation,6
ISIC_0012526_segmentation,26
ISIC_0014897_segmentation,57
ISIC_0014904_segmentation,67
ISIC_0012291_segmentation,3
ISIC_0013688_segmentation,33
ISIC_0000121_segmentation,5
ISIC_0010327_segmentation,3
ISIC_0000490_segmentation,3
ISIC_0010002_segmentation,3
ISIC_0013965_segmentation,4
ISIC_0012658_segmentation,44
ISIC_0000527_segmentation,12
ISIC_0013500_segmentation,27
ISIC_0013359_segmentation,8
ISIC_0010017_segmentation,3
ISIC_0000167_segmentation,7
ISIC_0006982_segmentation,6
ISIC_0013972_segmentation,5
ISIC_0012503_segmentation,39
ISIC_0012826_segmentation,45
ISIC_0000221_segmentation,3
ISIC_0000403_segmentation,58
ISIC_0009993_segmentation,33
ISIC_0015110_segmentation,69
ISIC_0000112_segmentation,4
ISIC_0000423_segmentation,91
ISIC_0015170_segmentation,57
ISIC_0011297_segmentation,15
ISIC_0012257_segmentation,33
ISIC_0013516_segmentation,4
ISIC_0006800_segmentation,53
ISIC_0011339_segmentation,36
ISIC_0013553_segmentation,57
ISIC_0013443_segmentation,13
ISIC_0014385_segmentation,9
ISIC_0012516_segmentation,59
ISIC_0014028_segmentation,19
ISIC_0000215_segmentation,6
ISIC_0013329_segmentation,16
ISIC_0000473_segmentation,10
ISIC_0014848_segmentation,60
ISIC_0012205_segmentation,32
ISIC_0014133_segmentation,65
ISIC_0011176_segmentation,44
ISIC_0011352_segmentation,43
ISIC_0011170_segmentation,3
ISIC_0012871_segmentation,3
ISIC_0000100_segmentation,3
ISIC_0000311_segmentation,6
ISIC_0013844_segmentation,24
ISIC_0010465_segmentation,22
ISIC_0004985_segmentation,4
ISIC_0010055_segmentation,3
ISIC_0014317_segmentation,23
ISIC_0013929_segmentation,11
ISIC_0010348_segmentation,6
ISIC_0009969_segmentation,38
ISIC_0000048_segmentation,28
ISIC_0010562_segmentation,4
ISIC_0014360_segmentation,33
ISIC_0002829_segmentation,4
ISIC_0010858_segmentation,3
ISIC_0012840_segmentation,37
ISIC_0008403_segmentation,5
ISIC_0010171_segmentation,6
ISIC_0010449_segmentation,26
ISIC_0012962_segmentation,3
ISIC_0012672_segmentation,39
ISIC_0014783_segmentation,64
ISIC_0012332_segmentation,41
ISIC_0001126_segmentation,5
ISIC_0014579_segmentation,9
ISIC_0000529_segmentation,43
ISIC_0012879_segmentation,19
ISIC_0013721_segmentation,3
ISIC_0000310_segmentation,4
ISIC_0000224_segmentation,9
ISIC_0013808_segmentation,81
ISIC_0010350_segmentation,34
ISIC_0013039_segmentation,25
ISIC_0012348_segmentation,5
ISIC_0006711_segmentation,3
ISIC_0008659_segmentation,19
ISIC_0014794_segmentation,444
ISIC_0011359_segmentation,26
ISIC_0010178_segmentation,14
ISIC_0011217_segmentation,3
ISIC_0014179_segmentation,60
ISIC_0000408_segmentation,11
ISIC_0010362_segmentation,9
ISIC_0014646_segmentation,72
ISIC_0013879_segmentation,17
ISIC_0010853_segmentation,20
ISIC_0014650_segmentation,39
ISIC_0014498_segmentation,24
ISIC_0010058_segmentation,27
ISIC_0000303_segmentation,4
ISIC_0014475_segmentation,134
ISIC_0013173_segmentation,3
ISIC_0010452_segmentation,43
ISIC_0007475_segmentation,10
ISIC_0010018_segmentation,18
ISIC_0013275_segmentation,14
ISIC_0010063_segmentation,3
ISIC_0010022_segmentation,5
ISIC_0012692_segmentation,34
ISIC_0000469_segmentation,39
ISIC_0012888_segmentation,17
ISIC_0013758_segmentation,3
ISIC_0008207_segmentation,44
ISIC_0014001_segmentation,59
ISIC_0010248_segmentation,3
ISIC_0012360_segmentation,17
ISIC_0012982_segmentation,22
ISIC_0009971_segmentation,10
ISIC_0014394_segmentation,32
ISIC_0014286_segmentation,10
ISIC_0009945_segmentation,3
ISIC_0015109_segmentation,73
ISIC_0010005_segmentation,5
ISIC_0010087_segmentation,14
ISIC_0010254_segmentation,3
ISIC_0010477_segmentation,3
ISIC_0011083_segmentation,8
ISIC_0013015_segmentation,37
ISIC_0015038_segmentation,65
ISIC_0010000_segmentation,23
ISIC_0014638_segmentation,145
ISIC_0014174_segmentation,17
