ID,i,ii
ISIC_0010225,2,0.7909314354891962
ISIC_0010187,2,0.6935233487348231
ISIC_0009971,1,0.8572587185725872
ISIC_0014838,2,0.7931829419876595
ISIC_0010105,2,0.8219915069775847
ISIC_0014793,2,0.6578172391950565
ISIC_0014654,2,0.7841688334379819
ISIC_0009901,2,0.8838987143557511
ISIC_0010086,2,0.6119455982049078
ISIC_0012170,2,0.7762677915500635
ISIC_0013782,2,0.6718554854619183
ISIC_0014797,2,0.2619052791539624
ISIC_0000388,2,0.8349702502779546
ISIC_0013652,2,0.7291261496335207
ISIC_0014795,2,0.7590739499842305
ISIC_0013626,2,0.6587053763957416
ISIC_0014808,2,0.8006214387815728
ISIC_0000382,2,0.6899071671055981
ISIC_0013434,2,0.44428391854521077
ISIC_0010351,2,0.7986994149784847
ISIC_0008403,2,0.5130177561405996
ISIC_0013982,2,0.6119757709496585
ISIC_0013603,1,0.894262866956475
ISIC_0010863,2,0.7650313239207569
ISIC_0010471,2,0.2721006415214523
ISIC_0000412,2,0.7270741349073058
ISIC_0009951,2,0.7433496419661083
ISIC_0011343,2,0.8085836343543307
ISIC_0013830,2,0.860364659581345
ISIC_0009910,2,0.8309296736846878
ISIC_0009888,2,0.7148237220488154
ISIC_0014593,2,0.7155838979673177
ISIC_0014475,2,0.6617170255037359
ISIC_0015045,2,0.7273665974874638
ISIC_0010046,2,0.6091930365536029
ISIC_0013198,2,0.528373038299834
ISIC_0010069,2,0.7079108549076123
ISIC_0011107,0,0.9163093729567718
ISIC_0014066,2,0.4603064736017104
ISIC_0011367,1,0.8691957224805835
ISIC_0000496,2,0.8098595643054028
ISIC_0000199,0,0.9069034569142274
ISIC_0000381,2,0.7788436925792338
ISIC_0013910,2,0.304833120554441
ISIC_0012141,2,0.4583453701468557
ISIC_0013675,2,0.4383399010777804
ISIC_0012516,2,0.6820230121809138
ISIC_0010265,2,0.7611844599117663
ISIC_0011361,0,0.9526144712583583
ISIC_0010599,2,0.6881311118562453
ISIC_0011126,2,0.734424298982358
ISIC_0000046,2,0.7721795558140508
ISIC_0010473,2,0.7116805814402237
ISIC_0000041,2,0.5512882652079919
ISIC_0010602,2,0.7690414293479546
ISIC_0014657,2,0.5700423294444174
ISIC_0013664,2,0.5350822756236888
ISIC_0010339,2,0.7700731654220027
ISIC_0000269,1,0.8525003057967953
ISIC_0009899,2,0.6654466601430756
ISIC_0014046,2,0.4492377028977853
ISIC_0012311,2,0.7988969601812563
ISIC_0014151,2,0.7724804879612126
ISIC_0013409,2,0.8696573141103267
ISIC_0013517,2,0.39447298709773754
ISIC_0009896,2,0.7235718187476976
ISIC_0014529,2,0.1337589130853729
ISIC_0014290,2,0.444408994880004
ISIC_0012671,2,0.8534549296448682
ISIC_0000416,2,0.6824329835749509
ISIC_0014422,2,0.7028596757901286
ISIC_0009906,2,0.8218183571753023
ISIC_0011095,2,0.7489278071754099
ISIC_0000425,2,0.682875664533958
ISIC_0012907,2,0.6851667292563384
ISIC_0014580,2,0.5486773671012849
ISIC_0011294,2,0.5035017628927703
ISIC_0000171,2,0.7522683878127193
ISIC_0012814,2,0.5982353637022902
ISIC_0001148,2,0.7471649818750397
ISIC_0000009,2,0.6723576909171253
ISIC_0000498,2,0.6978650945450634
ISIC_0013432,2,0.7624669860954887
ISIC_0012284,2,0.7266547980734808
ISIC_0014599,2,0.7456505965898272
ISIC_0012692,2,0.8710183770609066
ISIC_0012379,0,0.9149409734478566
ISIC_0001126,2,0.6534528414489023
ISIC_0009939,2,0.8457333104577134
ISIC_0000316,2,0.7255280366806975
ISIC_0013433,2,0.7119244682664445
ISIC_0000141,2,0.709232573611616
ISIC_0014274,2,0.8382244310627057
ISIC_0014617,2,0.5478140151088059
ISIC_0014554,2,0.5621975997132798
ISIC_0000192,2,0.7804664540736572
ISIC_0014120,2,0.5179437057925587
ISIC_0013879,2,0.5448975896150438
ISIC_0012549,2,0.6583109517284864
ISIC_0001960,2,0.24902224395013445
ISIC_0014641,2,0.6964583449896492
ISIC_0010357,2,0.825219725277617
ISIC_0011345,2,0.6370040173903473
ISIC_0012770,1,0.8911299447400887
ISIC_0006021,2,0.6851431497688873
ISIC_0012970,2,0.2529365887063792
ISIC_0014975,2,0.7590110973660614
ISIC_0000494,2,0.8589521711768408
ISIC_0011088,2,0.7477784142651509
ISIC_0013670,2,0.24725341796875
ISIC_0013497,2,0.7726546425253867
ISIC_0000015,2,0.8232494826437455
ISIC_0011304,2,0.5386130762065406
ISIC_0010055,2,0.812718144655654
ISIC_0002780,2,0.33650102578449204
ISIC_0000122,2,0.7941164225611402
ISIC_0010067,2,0.7199768368640398
ISIC_0013643,2,0.8559229356015883
ISIC_0013190,1,0.722292728056346
ISIC_0000369,2,0.7288693838912179
ISIC_0013672,2,0.6192580428974446
ISIC_0010860,2,0.7710558437595362
ISIC_0013971,1,0.7464738226153478
ISIC_0014248,2,0.30265087728828294
ISIC_0010467,2,0.7565021992732837
ISIC_0012450,2,0.5927357279965495
ISIC_0000071,2,0.7751492940664672
ISIC_0013114,2,0.8546917633189519
ISIC_0013000,2,0.46494019611364534
ISIC_0014547,2,0.20315366972477064
ISIC_0011204,2,0.5290798043196563
ISIC_0010062,1,0.8932233865284428
ISIC_0012725,2,0.782200583506703
ISIC_0013397,2,0.3419887846148133
ISIC_0014316,2,0.8047152827359093
ISIC_0009949,2,0.8450160583941606
ISIC_0000485,2,0.804975760515824
ISIC_0000229,2,0.7426676603492354
ISIC_0009987,2,0.7574126556955394
ISIC_0000555,2,0.6536266061980347
ISIC_0004110,2,0.5328888734798596
ISIC_0012987,2,0.44989066190617005
ISIC_0012949,2,0.47493296997934153
ISIC_0014433,2,0.5207949225998778
ISIC_0011157,2,0.8409598592025993
ISIC_0013026,2,0.8059380773312719
ISIC_0013094,2,0.6652513197154004
ISIC_0000534,2,0.758185658309989
ISIC_0009968,2,0.8293984676668249
ISIC_0010360,2,0.7723458977698732
ISIC_0010382,0,0.9548295533480253
ISIC_0000111,2,0.797864169620591
ISIC_0012517,2,0.7483943907780685
ISIC_0010002,2,0.7137474928172602
ISIC_0013054,2,0.6213048893879054
ISIC_0001152,2,0.7652387092967885
ISIC_0000330,2,0.5476772616136919
ISIC_0013639,2,0.8377618976239931
ISIC_0013778,2,0.5655014509839253
ISIC_0010362,2,0.44283101240703354
ISIC_0008145,2,0.2295853623898812
ISIC_0000478,2,0.8439152424554759
ISIC_0009872,2,0.3046891310701908
ISIC_0002093,2,0.5108354123406356
ISIC_0010219,2,0.86585080052816
ISIC_0013333,2,0.7089747301709854
ISIC_0011213,2,0.7574845638976807
ISIC_0013806,2,0.7094364631730099
ISIC_0014775,0,0.9152565543582296
ISIC_0000368,1,0.8586254017198465
ISIC_0002476,2,0.3794905892322997
ISIC_0000191,2,0.6883580959133686
ISIC_0000160,0,0.9074278057598465
ISIC_0013618,2,0.5765382303321762
ISIC_0012658,2,0.7349917511364701
ISIC_0008626,2,0.3925207757752075
ISIC_0000124,0,0.9294135848996723
ISIC_0010251,2,0.3848399487836108
ISIC_0012897,1,0.7881033022861981
ISIC_0009868,2,0.6432044340562344
ISIC_0012962,0,0.9165988090054107
ISIC_0000461,2,0.7609527770745175
ISIC_0002975,2,0.43963545448918184
ISIC_0000407,2,0.7001230199651024
ISIC_0014716,2,0.6926617224480667
ISIC_0015181,2,0.6273877646377821
ISIC_0014049,2,0.4605429082757799
ISIC_0010465,2,0.5773920168272759
ISIC_0010229,2,0.8506943594763244
ISIC_0000032,2,0.7395116057967102
ISIC_0013886,2,0.7162381871761
ISIC_0010346,2,0.8556420905497895
ISIC_0000315,2,0.6380705960547868
ISIC_0000129,2,0.6522000221726758
ISIC_0014589,2,0.5566695149979375
ISIC_0013890,2,0.3854319805412445
ISIC_0013356,2,0.35018067604205605
ISIC_0010858,2,0.542543226440701
ISIC_0000147,2,0.8730389264008216
ISIC_0001134,2,0.6828351999904057
ISIC_0010330,2,0.6928783871286368
ISIC_0000353,2,0.7186105361600297
ISIC_0013302,2,0.2909743329956096
ISIC_0010488,2,0.7210116677062841
ISIC_0014099,2,0.6946302038768769
ISIC_0000205,2,0.8606912207342311
ISIC_0000303,0,0.9831465761746583
ISIC_0010171,2,0.844907887236358
ISIC_0008528,2,0.43611664492467833
ISIC_0000473,2,0.804764074705552
ISIC_0010472,2,0.46761484711829127
ISIC_0001105,2,0.8507344940400872
ISIC_0001131,2,0.6388647109427621
ISIC_0000251,2,0.8216582331857474
ISIC_0000029,2,0.8453442296589248
ISIC_0002439,2,0.40219516734948757
ISIC_0005787,2,0.39510741589384746
ISIC_0000527,2,0.7172558314040209
ISIC_0014612,2,0.6191690525139861
ISIC_0012227,2,0.8054742228495455
ISIC_0009898,2,0.6993125147486825
ISIC_0000242,2,0.7028283998613369
ISIC_0014585,2,0.3146319848484399
ISIC_0013997,2,0.32939373433472385
ISIC_0000097,2,0.6494930819074087
ISIC_0000468,2,0.8488130143793766
ISIC_0013687,2,0.5268027704555884
ISIC_0013737,2,0.18310340779756346
ISIC_0014708,2,0.7581266314042576
ISIC_0012693,2,0.7171787097931115
ISIC_0010003,2,0.5473086026771139
ISIC_0014783,2,0.7554621908111054
ISIC_0014731,2,0.8540011684307348
ISIC_0014357,2,0.698121204755909
ISIC_0012382,2,0.7805786205082428
ISIC_0012674,2,0.6775735398169682
ISIC_0009923,2,0.7945136433686882
ISIC_0013523,2,0.672715610815078
ISIC_0015109,2,0.7463892371505032
ISIC_0014431,2,0.5867507048909609
ISIC_0011322,2,0.7194654011748309
ISIC_0000329,2,0.7511296808078691
ISIC_0014636,2,0.7069244697831265
ISIC_0011168,2,0.7589575850863691
ISIC_0010249,2,0.8325408653103499
ISIC_0000008,2,0.7977906117389024
ISIC_0010593,2,0.674442074066504
ISIC_0012657,1,0.6729080053765122
ISIC_0000418,2,0.5944919555825976
ISIC_0000546,2,0.7019148264190705
ISIC_0006795,2,0.7078908575225769
ISIC_0012406,2,0.6866034947405024
ISIC_0010562,2,0.8362570552574733
ISIC_0013071,2,0.5506378390648053
ISIC_0009943,2,0.7455908549815529
ISIC_0011119,2,0.7963006659325678
ISIC_0013962,2,0.1668243314875676
ISIC_0012969,2,0.4284938427925915
ISIC_0011330,2,0.5300723775867342
ISIC_0014848,2,0.8324815555276617
ISIC_0013248,1,0.8637020992782287
ISIC_0012944,2,0.593875703629466
ISIC_0014062,2,0.39502375757537067
ISIC_0000197,2,0.7353438221332136
ISIC_0001140,2,0.7649529070880278
ISIC_0013425,2,0.5475623506956897
ISIC_0000499,2,0.5502775787965617
ISIC_0010058,2,0.7707452009177065
ISIC_0002469,2,0.5163317387548054
ISIC_0002488,2,0.39216357984920536
ISIC_0010000,2,0.7897166779172164
ISIC_0000226,2,0.8572934123683611
ISIC_0011208,2,0.4529640710635706
ISIC_0010036,2,0.7725764710460772
ISIC_0013243,2,0.817014343735982
ISIC_0000162,2,0.8252131507241753
ISIC_0012116,2,0.6044048178632984
ISIC_0000007,2,0.7066178673300598
ISIC_0002616,2,0.3055228971499465
ISIC_0013438,2,0.5742423294654865
ISIC_0012800,2,0.7275076391753176
ISIC_0010592,2,0.3043590627153687
ISIC_0010477,0,0.9564166235413919
ISIC_0000225,2,0.5183240534521159
ISIC_0010205,2,0.8738879889529171
ISIC_0000247,2,0.8355890241386424
ISIC_0009958,2,0.8558370912021427
ISIC_0012089,2,0.27883984799619094
ISIC_0000349,2,0.7326484551326952
ISIC_0000024,2,0.8019177478989045
ISIC_0000359,2,0.8412185209226558
ISIC_0000542,2,0.7412930916069285
ISIC_0000420,2,0.864573134354913
ISIC_0010247,2,0.7542970618202991
ISIC_0010483,2,0.5697485838745818
ISIC_0014570,2,0.5944299451703416
ISIC_0012102,2,0.6659098445393723
ISIC_0014680,2,0.822123120419384
ISIC_0000490,2,0.8858131899033987
ISIC_0010481,2,0.6683013975598651
ISIC_0014622,2,0.7028154517146912
ISIC_0013340,2,0.2637301058159939
ISIC_0000216,2,0.8088975690860193
ISIC_0007557,2,0.7698973931575726
ISIC_0009972,2,0.5665991549732537
ISIC_0000184,2,0.8496983856778897
ISIC_0013405,2,0.5935585259856951
ISIC_0011166,2,0.8434098928991518
ISIC_0000474,2,0.752100570033087
ISIC_0012726,2,0.5955429784223558
ISIC_0009994,2,0.5699543058721596
ISIC_0010170,2,0.7792161714670403
ISIC_0011177,2,0.811780936696426
ISIC_0010461,2,0.6635142911950892
ISIC_0012285,2,0.38153228727764965
ISIC_0015170,2,0.8378151348933354
ISIC_0012981,2,0.3939845446739735
ISIC_0014665,2,0.5348264947971378
ISIC_0013580,2,0.6094726612124599
ISIC_0013288,2,0.6125996619285757
ISIC_0010568,2,0.7737605516381894
ISIC_0011102,2,0.8797466304950097
ISIC_0000515,2,0.7682838498750731
ISIC_0009940,2,0.7559933461365926
ISIC_0000204,2,0.8390334939339409
ISIC_0012685,2,0.8386997295715845
ISIC_0013150,2,0.5854115735065644
ISIC_0014595,2,0.8007177489578985
ISIC_0010597,2,0.8225158778938741
ISIC_0013033,2,0.6469990857669803
ISIC_0013055,1,0.7554718049436453
ISIC_0011170,2,0.8713122787911789
ISIC_0013213,2,0.7360525490469387
ISIC_0011218,2,0.4485785676462801
ISIC_0000056,2,0.734517973040177
ISIC_0010487,2,0.8668251584918252
ISIC_0010078,2,0.8089439297972976
ISIC_0000193,2,0.7936344969199178
ISIC_0012245,2,0.8655590208497705
ISIC_0000447,2,0.5931222108556095
ISIC_0000300,2,0.727006706132914
ISIC_0009583,2,0.41194427625457275
ISIC_0009918,2,0.7835057673472104
ISIC_0012880,2,0.6687437324484952
ISIC_0014249,2,0.5552532064211371
ISIC_0012930,2,0.6376211737032262
ISIC_0012932,2,0.5665803818780237
ISIC_0006940,2,0.40007976635032527
ISIC_0000480,2,0.7556110556110556
ISIC_0012670,2,0.5881700995771382
ISIC_0014664,0,0.9477854458634599
ISIC_0014639,2,0.7168188212245642
ISIC_0000153,2,0.7909925322803317
ISIC_0000413,2,0.7627103953159892
ISIC_0012998,2,0.872143642754409
ISIC_0014803,2,0.8760779312779219
ISIC_0012118,2,0.7689419062853575
ISIC_0010317,2,0.6125930573691261
ISIC_0010442,2,0.8063856462061516
ISIC_0000350,2,0.6411014735850862
ISIC_0009914,2,0.5709312358288019
ISIC_0014591,2,0.2372368011617052
ISIC_0014440,2,0.1832243641118657
ISIC_0012945,2,0.5555141259142407
ISIC_0012135,2,0.33672965970203217
ISIC_0000014,2,0.6553469170328938
ISIC_0012898,2,0.4397181866743426
ISIC_0000444,2,0.6544745078801362
ISIC_0012090,2,0.48418113399919716
ISIC_0013360,2,0.29409078208027195
ISIC_0014908,2,0.782096926614761
ISIC_0013815,2,0.6408779207585507
ISIC_0013196,2,0.6875698012061648
ISIC_0012384,2,0.5739569727187672
ISIC_0011137,2,0.7091516991000857
ISIC_0014923,2,0.7699166285626107
ISIC_0014069,2,0.4926464110609766
ISIC_0011372,2,0.4853031145717464
ISIC_0015219,0,0.9392717980770642
ISIC_0004166,2,0.49223329722286907
ISIC_0000237,2,0.821228472514886
ISIC_0014897,2,0.5851362602824421
ISIC_0013097,2,0.8075021220981151
ISIC_0000421,2,0.8118098990954113
ISIC_0000999,2,0.47059068226843903
ISIC_0010237,2,0.6516321551706756
ISIC_0014609,2,0.6765512462383174
ISIC_0003056,2,0.3172265429465717
ISIC_0000551,2,0.7719350405666112
ISIC_0012902,2,0.5044352475256351
ISIC_0010028,2,0.8337750553416017
ISIC_0009599,2,0.5581525563096364
ISIC_0006114,2,0.2978316340427572
ISIC_0014093,2,0.4126525907797068
ISIC_0013371,2,0.5398847457578849
ISIC_0013025,2,0.6948483746856918
ISIC_0014811,2,0.7767381982333584
ISIC_0013783,2,0.8356529728207405
ISIC_0000387,2,0.45402917987201963
ISIC_0002287,2,0.4451041244520253
ISIC_0013942,2,0.5343095878229577
ISIC_0012789,2,0.6765134938001459
ISIC_0011101,2,0.5787672510257367
ISIC_0013141,2,0.7613419315405947
ISIC_0000457,2,0.8038113856645297
ISIC_0000528,2,0.7214299933042582
ISIC_0010177,2,0.8043381633923016
ISIC_0012518,2,0.43637228510387954
ISIC_0012873,2,0.41942770021316544
ISIC_0014045,2,0.2483442389932483
ISIC_0013079,2,0.7115526821894671
ISIC_0014898,2,0.7652463319169345
ISIC_0014127,2,0.4777767435182826
ISIC_0010040,2,0.5945725909544738
ISIC_0000240,2,0.8598067672629708
ISIC_0011366,2,0.7737591595364655
ISIC_0010215,2,0.7093457866472188
ISIC_0014361,2,0.41923049440874594
ISIC_0009963,2,0.7633787532708481
ISIC_0014004,2,0.5738013177648872
ISIC_0000067,2,0.5976304447663122
ISIC_0013684,2,0.6257490030265629
ISIC_0010017,2,0.7882375636547039
ISIC_0013800,1,0.8942892037846348
ISIC_0002353,2,0.39643267976541396
ISIC_0009869,2,0.7786469899462996
ISIC_0013690,2,0.55809447451059
ISIC_0000550,2,0.7035928455203353
ISIC_0011225,2,0.3038279431827301
ISIC_0002453,2,0.3212970931162373
ISIC_0013578,2,0.5990197731169489
ISIC_0000207,0,0.9554548045534343
ISIC_0010494,2,0.7263900829196595
ISIC_0002459,2,0.456218289394826
ISIC_0015284,2,0.7897928215155369
ISIC_0000136,2,0.777378620227072
ISIC_0014806,2,0.7023576105733655
ISIC_0014156,2,0.6592530650968181
ISIC_0010222,0,0.979562978370026
ISIC_0014480,2,0.7838021250459373
ISIC_0000236,2,0.8098477306689575
ISIC_0011348,2,0.8843139322000639
ISIC_0014722,2,0.8288026423290902
ISIC_0013552,2,0.4493863174203544
ISIC_0012883,2,0.7848368545721687
ISIC_0014189,2,0.8003658552173688
ISIC_0013219,2,0.7252542354718761
ISIC_0000379,2,0.7006803158148815
ISIC_0013674,2,0.6191283729660122
ISIC_0011224,2,0.6657864242100102
ISIC_0000126,2,0.8210286691784239
ISIC_0012700,2,0.7349049926498612
ISIC_0001103,2,0.7715037716910256
ISIC_0012475,2,0.6340103345532196
ISIC_0012259,2,0.5374004688197649
ISIC_0009252,2,0.3872925269400894
ISIC_0010014,2,0.8017266989833997
ISIC_0012203,2,0.6925862068965518
ISIC_0010074,2,0.7835207319973698
ISIC_0014667,1,0.9034761902383841
ISIC_0013592,2,0.8252447477008549
ISIC_0000103,2,0.7391240416915872
ISIC_0011358,2,0.7694008214044942
ISIC_0009874,2,0.7390535922688766
ISIC_0013610,2,0.8314169766655394
ISIC_0000096,2,0.7852708956991377
ISIC_0014694,2,0.7537698442922289
ISIC_0011300,0,0.9430457667945401
ISIC_0014839,2,0.41273324900881647
ISIC_0012512,2,0.49776286670425923
ISIC_0013088,2,0.4419054618450971
ISIC_0014651,2,0.4781402405231656
ISIC_0000048,2,0.5456810542412394
ISIC_0010557,2,0.8046566303145251
ISIC_0014114,2,0.597992300306468
ISIC_0011115,2,0.8972032075102679
ISIC_0013839,2,0.19862673561681024
ISIC_0007087,2,0.5304955839606053
ISIC_0000234,2,0.7780571772494733
ISIC_0012976,2,0.6757751011001435
ISIC_0013315,2,0.4395366514163172
ISIC_0009083,2,0.3757069207775563
ISIC_0012261,2,0.3612148579936556
ISIC_0014987,2,0.6645154391947412
ISIC_0009954,2,0.7405676277861366
ISIC_0000556,2,0.8434696887410912
ISIC_0014770,2,0.5883163289706225
ISIC_0000324,2,0.856399122458027
ISIC_0000423,2,0.7888727698427167
ISIC_0009917,2,0.4667315697596347
ISIC_0000347,2,0.5296075589198476
ISIC_0011164,2,0.726617557109805
ISIC_0002673,2,0.36783112128383455
ISIC_0010240,2,0.7050038349771521
ISIC_0012238,2,0.7513672793676851
ISIC_0012246,2,0.7158426468365682
ISIC_0008879,2,0.47440410566611807
ISIC_0010372,2,0.7808863903778271
ISIC_0000001,2,0.7991995508792263
ISIC_0012390,2,0.8016649695096972
ISIC_0013671,2,0.5957455252778805
ISIC_0014158,2,0.7720482769383978
ISIC_0000020,2,0.6038191148257068
ISIC_0002489,2,0.4084220993360639
ISIC_0010367,2,0.7793613090525204
ISIC_0000167,2,0.6515543513689701
ISIC_0012702,2,0.6153442306600829
ISIC_0010340,2,0.5922653326052884
ISIC_0013805,1,0.8973146437314823
ISIC_0000391,2,0.8422106834059424
ISIC_0011203,2,0.8102487859977023
ISIC_0009873,2,0.6799882740425238
ISIC_0014136,2,0.4830133466561987
ISIC_0000002,2,0.7637839383691893
ISIC_0013599,2,0.6201699584804625
ISIC_0012952,2,0.668622781050825
ISIC_0013685,2,0.8291361548706877
ISIC_0014331,2,0.8323209541314704
ISIC_0002829,2,0.3643100717494223
ISIC_0012911,2,0.8304101437982574
ISIC_0014238,2,0.8373172975982524
ISIC_0005555,2,0.48142239867103653
ISIC_0013222,2,0.7599739313288139
ISIC_0014197,2,0.8408462758939594
ISIC_0013965,2,0.75088410941199
ISIC_0006350,2,0.5927491252810015
ISIC_0009885,2,0.468399457330995
ISIC_0010848,2,0.7436789097439871
ISIC_0009969,2,0.6949218309947303
ISIC_0003728,2,0.45912732095490716
ISIC_0000037,2,0.6877400093203475
ISIC_0000346,2,0.7202360724076213
ISIC_0013835,2,0.4517390097893915
ISIC_0000523,1,0.9005495690878742
ISIC_0014748,2,0.8242475336330393
ISIC_0000023,2,0.58553185103546
ISIC_0013840,2,0.6875028491662558
ISIC_0000086,0,0.9297354306964869
ISIC_0012739,2,0.8706053720212084
ISIC_0006326,2,0.543411965423492
ISIC_0011328,2,0.8620765012237988
ISIC_0012333,1,0.8426420328350361
ISIC_0000340,2,0.7204474479086673
ISIC_0010468,2,0.5639882347426644
ISIC_0010089,2,0.8284200300273779
ISIC_0012253,2,0.7408476041073044
ISIC_0012835,2,0.6797070978032336
ISIC_0012737,0,0.9303248306313716
ISIC_0012320,2,0.7602096681118032
ISIC_0012721,2,0.7833723814171896
ISIC_0000298,2,0.5250746538774771
ISIC_0014621,2,0.8181875618734227
ISIC_0000426,2,0.8861177237407369
ISIC_0012235,2,0.7066691528573242
ISIC_0014372,2,0.6660156126833982
ISIC_0012318,2,0.2806978133344225
ISIC_0000442,2,0.7062080487100526
ISIC_0012662,2,0.6309254494275304
ISIC_0013797,2,0.6653269113588414
ISIC_0012854,2,0.34398858396249987
ISIC_0013986,2,0.6673125416489973
ISIC_0012961,2,0.725780349628426
ISIC_0013601,2,0.6164538954088918
ISIC_0011162,2,0.7662018816297462
